variable,Nat,Nat,Nat,Nat,Nat,Ant,Ant,Ant,Ant,Ant,Tot,Tot,Tot,Tot,Tot
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,
1950,0.0327206540852785,0.0573725534975528,0.1302907206118106,0.1597875773906707,0.0921909101307392,0.0563542209565639,0.1092143075168132,0.2494283717870711,0.2991659894585609,0.1792484819889067,0.1777660898864269,0.2163221974670887,0.3238679972290992,0.3623397156596183,0.2697942852973938
1951,0.0331476636230944,0.0582452548667788,0.1321664783358573,0.1620472326874732,0.0935342386364936,0.0559380341321229,0.1105656987428664,0.2535339990258217,0.3070447489619254,0.1814960166811943,0.181258600205183,0.2191802731156348,0.329232398867607,0.3688216492533683,0.2740769386291504
1952,0.033438597805798,0.0587826376035809,0.1336028188467025,0.1638695918023586,0.0944133400917052,0.0562136922031641,0.1111640115082264,0.255351702272892,0.3113684400916099,0.1831181272864341,0.1860922954976558,0.2221143360435962,0.3332162970304489,0.374202075600624,0.2757548689842224
1953,0.033712064474821,0.0593275392800569,0.1351322741806507,0.1660274386405944,0.0953663103282451,0.0583299297839403,0.1139407357573509,0.2579854506254196,0.3164201527833938,0.1854046285152435,0.1903906494379043,0.22522264406085,0.3374373176693916,0.3784041941165923,0.2791284471750259
1954,0.0340084709227085,0.0598416930437088,0.1366154085099697,0.1680678017437457,0.0962893329560756,0.062683605402708,0.117876455783844,0.2597869962453842,0.3215272739529608,0.188420459628105,0.195561920851469,0.228993118405342,0.3409265398979187,0.3836141601204872,0.2840157300233841
1955,0.0342188667505978,0.0602246138453483,0.1378549379110336,0.1698074027895926,0.0970508940517902,0.0644108690321445,0.1203035850077866,0.2639324793219566,0.3252084404230118,0.1921666711568832,0.1968761369585991,0.2319506254792212,0.3461540886759758,0.3875326618552208,0.2881069183349609
1956,0.0343084605410695,0.0606901344284415,0.1391036987304687,0.1714699327945709,0.0979023016989231,0.0658540293574333,0.1216754107922315,0.2639039063453674,0.3247596725821495,0.194536119699478,0.2010903716087341,0.2357247257232666,0.3471399980783461,0.3879415526986122,0.2902783453464508
1957,0.0340751983225345,0.06119972076267,0.1408192962408065,0.1735883235931395,0.0991487950086593,0.0674134343862533,0.1243236952275037,0.2653262868523597,0.3252734765410423,0.1967446431517601,0.2065090231597423,0.2413691052794455,0.3487772685289383,0.3891584694385527,0.2939206659793854
