variable,Nat,Nat,Nat,Nat,Nat,Ant,Ant,Ant,Ant,Ant,Tot,Tot,Tot,Tot,Tot
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,
1950,0.0364555145860375,0.0639032135361477,0.1454535890962271,0.1785888453370289,0.1027957584763713,0.0585291622863973,0.1170543900137658,0.2692838822644862,0.3259051880854018,0.1924062473699451,0.1928734690252254,0.2348707483960864,0.3543174066263088,0.3973305981825381,0.2944995921433849
1951,0.0364277985542738,0.0639095272877089,0.1455711720845498,0.1787721979924861,0.1028188298018101,0.0576406434575534,0.1174463983143077,0.2733911043832847,0.3356322772910489,0.1941354929962579,0.1955766449353713,0.2357648111693562,0.359152139142594,0.4041010981863913,0.2967180517118645
1952,0.0360496486708357,0.0631831233874511,0.1446750045901931,0.1780040976920111,0.1018550772329464,0.0563215059878797,0.1173839879046907,0.2752896985378775,0.3402079481741084,0.1956939334597658,0.1964132008745391,0.2355432067833403,0.3613155396786684,0.407791302342187,0.296205955941011
1953,0.0355681050500339,0.0625203082447543,0.1437077981869087,0.1773299807080011,0.1008770562270108,0.0595184898127198,0.1202431061781723,0.277472650008824,0.344258755155127,0.1980062628384022,0.1989682031685816,0.2373024453551454,0.3633598869929419,0.4101596342399716,0.2976791694322054
1954,0.035008696618709,0.0616780142083435,0.1423500251386534,0.1762086166068912,0.0996354131356758,0.0645134822979075,0.1246506248962353,0.2785498159225374,0.3475475484943565,0.2011218856581871,0.2027976236032212,0.2395137533151051,0.3640511068066255,0.4119671984630474,0.3002323296797627
1955,0.0346432185841394,0.0610311965463572,0.141415413439493,0.175497721354751,0.0987625757561011,0.0664610797224347,0.1269308277844068,0.2827900425706279,0.350687928180046,0.2055985360570691,0.201685595139861,0.2419461710290874,0.3672271922581337,0.4137032512575389,0.3034142400959836
1956,0.0346371428068617,0.0613192994514589,0.1420866373603177,0.1762370314996908,0.0992503172772772,0.0682027766200275,0.1286143261577715,0.2826808589072351,0.3503607658888487,0.2079702211982188,0.2061202762538896,0.2456387979164721,0.3673958279564978,0.4131186803802846,0.305062495829428
1957,0.0348664148991434,0.062833734145388,0.1454307391856084,0.1800929776612012,0.1018754834144869,0.0714800925624063,0.1324034613102456,0.2842299825840575,0.3495575485203195,0.2107327651670751,0.2160404957173502,0.2539735913397197,0.3694490878393546,0.414249799280044,0.3105005487690078
