variable,Nat,Nat,Nat,Nat,Nat,Ant,Ant,Ant,Ant,Ant,Tot,Tot,Tot,Tot,Tot
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,
1950,0.0283226422196271,0.0543422659702927,0.1388948457468958,0.1783720268247028,0.0936689036943968,0.1193137522289237,0.176871764333736,0.3355745870240179,0.3920080794733677,0.2572796644697733,0.2391598424180319,0.2830603130351679,0.4157065431981842,0.4628321776477,0.3485770864120009
1951,0.03184597891728,0.0580909184476032,0.1464008921421333,0.1880971985156921,0.0985897824113421,0.117830407362906,0.1783153345105329,0.3446642663253143,0.4043929821902923,0.2623645195408779,0.2454452974155691,0.2907541212165619,0.4241550614184462,0.4701481797659368,0.3568737893091405
1952,0.0338550716994658,0.0608617041668142,0.1509024957430494,0.1941542673335575,0.1018890508258824,0.1296090463686542,0.1916223569944336,0.3599771940735551,0.4179487533648226,0.2777750644668499,0.2645034762181562,0.309044283463565,0.4417957471732927,0.4871109432376482,0.3753830857355805
1953,0.028623252905056,0.0561116418362065,0.1424539635175218,0.1818376406935938,0.0966647413522735,0.1467034479297295,0.2089976231514604,0.3777534153611928,0.4373558683065224,0.2955815843763013,0.27406252292624,0.3196441533053111,0.451819160632497,0.4961321945064794,0.3862245107690494
1954,0.0304895132732138,0.0570561647238027,0.1434787245346781,0.18462394054833,0.0969022137076392,0.1446760653038782,0.2090448793988017,0.3814327844922595,0.4385353610558691,0.2986595502178021,0.2788051805385918,0.3250477218372273,0.456941389161363,0.5000675895598299,0.3925958653437156
1955,0.0305029473653264,0.0561024256156501,0.1470178741853976,0.1898579370851318,0.098079012606439,0.1348031121750667,0.1998309807858302,0.3742708967538441,0.4332948807353046,0.2897282873609049,0.2716621470181089,0.3187106855264774,0.4533780031943439,0.4993069151416422,0.3865141403112634
1956,0.0339292285484535,0.0585217931516943,0.1486868539333854,0.1924565876487131,0.0991772855175476,0.1214309822974338,0.1851496278948388,0.3557689862917451,0.4128877886169243,0.2727389020443547,0.2562517661354779,0.3047226891429255,0.4334395242058764,0.4794035719561519,0.3707639237902329
1957,0.0379751493630464,0.0636293807710685,0.1535833130971364,0.1977809952024151,0.1041702173431129,0.1179230853483365,0.1836990836954347,0.3543409276534529,0.4121376316583552,0.2717009751975318,0.2649034177336623,0.3122570893438259,0.4363003963199169,0.4817075566416059,0.3754601515007808
