variable,Nat,Nat,Nat,Nat,Nat,Ant,Ant,Ant,Ant,Ant,Tot,Tot,Tot,Tot,Tot
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,
1950,0.0378544576466083,0.0664423633366823,0.1501811321079731,0.1836255952715873,0.1065732091665268,0.0524330476298928,0.1123302473127842,0.2685816118121147,0.3300747036933898,0.1896535456180571,0.188689563423395,0.2316375260055064,0.3596822410821913,0.4063064992427824,0.295897513628006
1951,0.0361560009419918,0.063368359953165,0.1446135941147804,0.1774957954883575,0.1020163856446743,0.0545855239033699,0.1151346626877784,0.2722639921307563,0.3358699604868889,0.1922424137592314,0.1914683409035205,0.2316262152791023,0.3582540851831436,0.4039090603590011,0.2936340719461441
1952,0.0340472560375928,0.0598049902543425,0.1384203033149242,0.1709989316761493,0.0969060063362121,0.0557432409375906,0.1166356112062931,0.2737797236442565,0.338102838397026,0.1945927515625952,0.1905173793435096,0.2297550424933432,0.3553027579188347,0.4017146021127699,0.2902755737304687
1953,0.032616950571537,0.0574189715087413,0.1341078794002533,0.1665862172842025,0.0933869592845439,0.060620336048305,0.1208655592054128,0.2762907928228378,0.3404273942112922,0.1979194134473799,0.1927841454744339,0.2313578671216964,0.3544592186808586,0.4002690136432648,0.2902649939060211
1954,0.0314903726801276,0.0556113098189234,0.1306285925209522,0.1630628786981105,0.0905792638659476,0.0667418766766786,0.1263763774931431,0.2787088623642921,0.3442832320928571,0.2020480781793594,0.1960679866373539,0.23422221660614,0.3540707105398178,0.3999778002500532,0.2924576252698898
1955,0.0317062010988593,0.0558307488262653,0.1308628587424754,0.1634355656802654,0.0908148474991321,0.0709020905196666,0.1305670592188835,0.2837091025710105,0.3476428508758545,0.2073872834444046,0.2000951990485191,0.2391023167967795,0.3583863657712936,0.4037137553095817,0.2980355322360992
1956,0.0338498370721936,0.0597944375872612,0.1381059220433234,0.1713097497820854,0.096667144447565,0.072898593172431,0.1340246164798736,0.2863135531544685,0.3463433191180228,0.2114960625767707,0.2114463560283184,0.2512820637226104,0.3637025943398476,0.4064890667796135,0.3071351945400238
1957,0.0370234621688722,0.0665575681626796,0.151782808303833,0.1866145275533199,0.1074302829802035,0.0728351712226866,0.1361245812475681,0.2904440301656722,0.3483918830752372,0.2157188802957534,0.2231356918811797,0.2658315286040306,0.3773130458593368,0.4164296448230743,0.322198212146759
