variable,Nat,Nat,Nat,Nat,Nat,Ant,Ant,Ant,Ant,Ant,Tot,Tot,Tot,Tot,Tot
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,
1950,0.0364561442025553,0.0639033621275688,0.1454528325483861,0.1785868853166261,0.1027950829935863,0.0585322876816944,0.117055330656688,0.269294398536577,0.3259108441717486,0.1924134220051415,0.1928719230927527,0.2348734242874471,0.3543160785756568,0.3973360800129527,0.2945007410667399
1951,0.0364280429764596,0.0639079908169258,0.1455706244652324,0.1787721419049537,0.1028176128371234,0.0576440665473723,0.1174494765107245,0.2733975165162017,0.3356402619303588,0.1941364163204152,0.1955763635061243,0.2357633818872274,0.3591537654706661,0.4041048235643436,0.296722079627216
1952,0.036048165504711,0.0631814481895965,0.1446754916154724,0.1780062181929892,0.1018548488945645,0.0563304159872453,0.1173828242384993,0.2752950931340456,0.3402119194321772,0.1956987639012583,0.1964175633373945,0.2355442352680598,0.3613219931896996,0.4077986807507628,0.2962072150343482
1953,0.0355675505378338,0.0625207700270831,0.1437070113469792,0.177329115087495,0.1008754566804889,0.0595190394532812,0.1202440979912439,0.2774810752349304,0.3442614078466945,0.1980093046474983,0.1989667246118189,0.2373012661714765,0.3633684430512436,0.4101615705910851,0.2976799389237867
1954,0.0350078587817466,0.0616797231496586,0.1423490089090432,0.1762074731783394,0.0996346907854518,0.0645145874669063,0.1246499501590562,0.2785547123071465,0.3475495794349734,0.2011214262422394,0.2028009442009909,0.239514551410342,0.3640597512025168,0.4119743808556129,0.3002327942453764
1955,0.0346427794806111,0.0610315890823874,0.141414892812643,0.1754963996765368,0.0987629963030272,0.0664600277703036,0.126925621713676,0.2827911725475948,0.3506952216300896,0.2056055495734601,0.2016913208206568,0.2419531978874961,0.3672345879520565,0.4137139386880925,0.3034183375318262
1956,0.0346371545346782,0.061318861753132,0.1420847491257111,0.1762350451255983,0.0992500029559082,0.0682096581919776,0.1286178631382063,0.2826851255139884,0.3503706145483781,0.2079734087319059,0.2061145220390138,0.2456392216112683,0.3674023235742661,0.4131260246914977,0.3050641140845769
1957,0.0348662199308712,0.0628350359782137,0.1454289009328932,0.1800933145096197,0.1018732820966226,0.0714827624009237,0.1324047637144652,0.2842335175810491,0.3495613266111297,0.2107351486954619,0.2160330912098289,0.2539729162809604,0.3694539214977447,0.4142518513671617,0.3105046993998044
