variable,Nat,Nat,Nat,Nat,Nat,Ant,Ant,Ant,Ant,Ant,Tot,Tot,Tot,Tot,Tot
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,
1950,-0.5478985905647278,-0.4111105501651764,-0.0508104898035526,0.0628296360373497,-0.2237837612628936,0.0565655268728733,0.1946207284927368,0.6000794172286987,0.7415703535079956,0.3842525780200958,0.0806894302368164,0.1132295951247215,0.2093424350023269,0.2416334450244903,0.1580935418605804
1951,-0.5342246294021606,-0.3962994301319121,-0.0589647494629031,0.0410123467445373,-0.2232773602008819,0.0966223180294036,0.2176635414361953,0.5991644263267517,0.748209536075592,0.4047832190990448,0.0953290238976478,0.1357987821102142,0.2262218594551086,0.2613433599472046,0.177355483174324
1952,-0.4960589408874511,-0.3607482612133026,-0.0522741675376892,0.0348858460783958,-0.2014137357473373,0.1038388460874557,0.218675896525383,0.582839846611023,0.7325354218482971,0.399301528930664,0.1044808253645896,0.1463152766227722,0.2434477359056472,0.2796835303306579,0.1909955888986587
1953,-0.4444799423217773,-0.3238503038883209,-0.0417268797755241,0.0576696097850799,-0.1770915538072586,0.0982796672731637,0.2106744945049286,0.5468580722808838,0.6815835237503052,0.3827030062675476,0.1162969097495079,0.147719070315361,0.246835857629776,0.284045447409153,0.1955807358026504
1954,-0.4166267812252044,-0.3023644983768463,-0.0324841700494289,0.0605750754475593,-0.1646092236042022,0.1030509173870085,0.2048489451408386,0.5331063652038571,0.6645416021347046,0.3848974108695984,0.1209364011883734,0.1535348296165466,0.2539706528186798,0.2863078415393829,0.2082174271345138
1955,-0.3919477462768554,-0.2886425852775574,-0.0258844774216413,0.0660772919654846,-0.1527053713798523,0.0885971784591674,0.1960790753364563,0.5220149755477905,0.6403833627700806,0.372812420129776,0.1141419660300016,0.1534415036439895,0.2556045949459076,0.289888858795166,0.2088107466697693
1956,-0.4106793701648712,-0.3042882573604582,-0.0262473355978727,0.0776762217283248,-0.1631809324026107,0.0800902396440506,0.2039613574743271,0.5297205448150635,0.6470438241958618,0.3712844848632812,0.1111254468560218,0.1521418839693069,0.2549378573894501,0.2880094945430755,0.204540804028511
1957,-0.44168481528759,-0.3299041092395782,-0.0276902727782726,0.0902382358908653,-0.1786276549100875,0.0795048177242279,0.2112565487623214,0.5372950434684753,0.6547185778617859,0.3710211217403412,0.1060006245970726,0.1441123932600021,0.2412665635347366,0.2742837965488434,0.1940132230520248
