variable,Nat,Nat,Nat,Nat,Nat,Ant,Ant,Ant,Ant,Ant,Tot,Tot,Tot,Tot,Tot
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,
1950,-0.0023796495551804,0.0275091241455326,0.1269677137817238,0.174351839784204,0.0730966966389221,0.0536776652822035,0.130558469941447,0.3282566193356088,0.3847483100844365,0.2379266946284356,0.1482599803561564,0.2165972492584557,0.3818139781707934,0.4350749566785846,0.3034696593953699
1951,-0.0035967199962589,0.0269178249297535,0.129462457854739,0.1782102696926277,0.0739959129451901,0.0638406007881498,0.1444276741423699,0.3392299074453174,0.3939376146715208,0.2511416255843406,0.1646740992644839,0.2330511381415029,0.3929754735861778,0.4445826157927513,0.3166775980635602
1952,-0.0043274589995573,0.0265058066043089,0.1283883925180371,0.1768155561212231,0.0734138709593418,0.0772470623543816,0.1572728354501647,0.3488853850091499,0.4010175677783349,0.2625006881414676,0.1779820076397942,0.2454779711163,0.4012386758074018,0.4506658593430093,0.3275434814904835
1953,-0.0019478686403411,0.02823436883196,0.1314199464220334,0.1824613124040849,0.0749813402391166,0.0933062836032809,0.1749294693419919,0.3671866091786355,0.4195572187557963,0.2805684405908573,0.1990855644685308,0.2662082298961924,0.4199528359724027,0.4693940851526953,0.3480309099689418
1954,-8.200347650676659e-05,0.0297488808211888,0.1318335307276278,0.1822206369418578,0.075789921095266,0.0893865994806058,0.1718848172737303,0.3635864734631398,0.4168156056683145,0.2777691715049978,0.1951890959189839,0.2625463125586291,0.4195786601319617,0.4713184419215894,0.3450535587674262
1955,0.0018255117552089,0.0318636596793144,0.1322918071864428,0.1816173446620357,0.0774351188675591,0.0762930136651608,0.1587488382253065,0.3570566770699168,0.4152683620268076,0.2662361332160585,0.1793621011534888,0.2494541332178621,0.4151782136147513,0.4682804833768922,0.3377538899178892
1956,0.0004340661313143,0.03077199776383,0.1345508155533496,0.186427155896729,0.0773136995130163,0.0664606218748664,0.148265929793455,0.3448606809166571,0.4020480844228729,0.2541795058915502,0.1764619727258333,0.2416158293017788,0.4008927432436716,0.4541953486810421,0.3261639948605616
1957,0.0011185334477797,0.0325597145328498,0.1381060971341589,0.1903013138063982,0.0802085040611963,0.0775025146694044,0.1600252472583716,0.3540389367879606,0.4116879398989327,0.2651942960972733,0.1857401533668071,0.2559908094781213,0.41579984898332,0.46975159413163,0.3403375206113446
