variable,Nat,Nat,Nat,Nat,Nat,Ant,Ant,Ant,Ant,Ant,Tot,Tot,Tot,Tot,Tot
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,
1950,-0.0024733407219173,0.0285568470880388,0.1312009320159752,0.1797741229335466,0.0757278824845949,0.0842001276711622,0.1608016117910544,0.3481815093755722,0.4010814756155013,0.2636427680651346,0.1812266585727532,0.2478602493802706,0.4058999983469645,0.4582374900579452,0.3308517237504323
1951,-0.0036443387080604,0.0272407584885755,0.1310855556031067,0.1802957326173781,0.0748913896580536,0.0812683767328659,0.1604581184685229,0.3509907111525535,0.4043346693118411,0.2646620174249013,0.1818835886816183,0.2488350469867388,0.4064674907922744,0.4586410765846569,0.330742026368777
1952,-0.0042100966481181,0.0257717597546676,0.1256646228581666,0.1733742624521254,0.071557822326819,0.0831624434640009,0.1632538726429143,0.3555258214473724,0.4079163312911986,0.2685722013314565,0.180803982168436,0.2488814425468443,0.4067539838949839,0.4566328624884287,0.3320433149735132
1953,-0.0018315738862535,0.0266147820154825,0.1252416915943225,0.1745181841154892,0.0709981632729371,0.0903494834899902,0.1731991170843441,0.3698457910617192,0.4237702945868172,0.2810204923152923,0.1904706043501695,0.2600158683458963,0.4192307409644127,0.4696304817994435,0.3450239946444829
1954,-7.609127399816697e-05,0.0274530045377711,0.1232832927008469,0.1712873123586176,0.0703466683626174,0.0799862699583172,0.1638777867952982,0.363058471083641,0.4190017814437548,0.2733591496944427,0.1784100160002708,0.2490203802287578,0.4139968074361483,0.4666054060061773,0.3359957536061604
1955,0.0016839437681482,0.0294293992966413,0.1235377817600965,0.1704794329901535,0.0718414870401223,0.0607765936603148,0.1449087634185949,0.3515637998779615,0.4130616123477616,0.25617116689682,0.1567858338356017,0.2301983162264028,0.404037200808525,0.4592638656497,0.3228902717431386
1956,0.0004151912464294,0.0293815813524027,0.128708432962497,0.178724398712317,0.0738528482615947,0.0408578147490819,0.1251661247511704,0.3343153961499532,0.3974734981854755,0.2366512889663378,0.1451195160547891,0.2153432168563207,0.3870551321903864,0.4429578721523284,0.3065150280793507
1957,0.0011411851039156,0.0331235660798847,0.1390544847150643,0.1910665897031624,0.0812328395744164,0.0362235311418771,0.1231963274131218,0.3411153009533881,0.4066413263479868,0.2402403056621551,0.143410891542832,0.2209753442804017,0.4031411741177241,0.4612556020418802,0.3181588351726531
